Date,Value,Anomaly
192312,3.73,3.54
192401,3.22,3.11
192402,2.77,2.58
192403,3.31,3.13
192404,3.48,3.20
192405,3.33,3.08
192406,2.88,2.50
192407,3.10,2.59
192408,-1.00,-1.37
192409,-1.88,-2.11
192410,-2.26,-2.50
192411,-2.55,-2.71
192412,-2.08,-2.27
192501,-2.22,-2.33
192502,-2.63,-2.82
192503,-3.00,-3.18
192504,-3.76,-4.04
192505,-3.93,-4.18
192506,-4.16,-4.54
192507,0.57,0.06
192508,0.92,0.55
192509,0.89,0.66
192510,1.05,0.81
192511,-0.31,-0.47
192512,-0.48,-0.67
192601,-0.39,-0.50
192602,-1.05,-1.24
192603,1.30,1.12
192604,2.25,1.97
192605,3.58,3.33
192606,3.24,2.86
192607,3.26,2.75
192608,-0.79,-1.16
192609,-0.26,-0.49
192610,-0.13,-0.37
192611,-0.63,-0.79
192612,0.76,0.57
192701,-0.69,-0.80
192702,-0.72,-0.91
192703,-0.63,-0.81
192704,-0.80,-1.08
192705,-1.92,-2.17
192706,0.43,0.05
192707,0.50,-0.01
192708,0.65,0.28
192709,1.37,1.14
192710,-0.77,-1.01
192711,-1.47,-1.63
192712,-1.30,-1.49
192801,-1.88,-1.99
192802,0.51,0.32
192803,-0.44,-0.62
192804,-0.46,-0.74
192805,1.02,0.77
192806,-0.84,-1.22
192807,-1.25,-1.76
192808,0.71,0.34
192809,-0.93,-1.16
192810,0.62,0.38
192811,0.93,0.77
192812,0.63,0.44
192901,0.18,0.07
192902,0.39,0.20
192903,0.60,0.42
192904,0.33,0.05
192905,1.32,1.07
192906,-0.69,-1.07
192907,0.99,0.48
192908,1.54,1.17
192909,1.66,1.43
192910,1.67,1.43
192911,1.77,1.61
192912,-0.55,-0.74
193001,-0.44,-0.55
193002,-1.07,-1.26
193003,-0.67,-0.85
193004,-0.82,-1.10
193005,-0.94,-1.19
193006,-1.35,-1.73
193007,0.84,0.33
193008,-0.39,-0.76
193009,-1.06,-1.29
193010,0.36,0.12
193011,0.73,0.57
193012,0.45,0.26
193101,0.28,0.17
193102,1.16,0.97
193103,1.44,1.26
193104,2.92,2.64
193105,3.21,2.96
193106,3.07,2.69
193107,3.06,2.55
193108,3.34,2.97
193109,3.27,3.04
193110,2.64,2.40
193111,3.05,2.89
193112,3.11,2.92
193201,3.20,3.09
193202,3.05,2.86
193203,3.05,2.87
193204,3.01,2.73
193205,3.38,3.13
193206,3.59,3.21
193207,3.65,3.14
193208,3.55,3.18
193209,3.90,3.67
193210,0.04,-0.20
193211,-0.60,-0.76
193212,0.40,0.21
193301,0.28,0.17
193302,0.56,0.37
193303,-0.52,-0.70
193304,-0.61,-0.89
193305,-0.78,-1.03
193306,0.81,0.43
193307,0.80,0.29
193308,0.97,0.60
193309,-0.34,-0.57
193310,-0.59,-0.83
193311,-0.60,-0.76
193312,-1.21,-1.40
193401,-1.64,-1.75
193402,-1.98,-2.17
193403,-2.49,-2.67
193404,-3.04,-3.32
193405,-3.31,-3.56
193406,-3.94,-4.32
193407,-4.85,-5.36
193408,-4.54,-4.91
193409,-4.80,-5.03
193410,-4.96,-5.20
193411,-4.43,-4.59
193412,-4.25,-4.44
193501,-3.75,-3.86
193502,-3.23,-3.42
193503,-3.22,-3.40
193504,-3.12,-3.40
193505,-1.89,-2.14
193506,-2.16,-2.54
193507,-2.92,-3.43
193508,0.68,0.31
193509,1.19,0.96
193510,0.40,0.16
193511,0.80,0.64
193512,0.69,0.50
193601,0.95,0.84
193602,0.92,0.73
193603,-0.39,-0.57
193604,-0.80,-1.08
193605,-0.26,-0.51
193606,-0.59,-0.97
193607,-0.98,-1.49
193608,-1.46,-1.83
193609,1.00,0.77
193610,-0.40,-0.64
193611,-0.48,-0.64
193612,-0.62,-0.81
193701,-0.79,-0.90
193702,0.30,0.11
193703,0.94,0.76
193704,0.80,0.52
193705,1.95,1.70
193706,2.30,1.92
193707,-0.75,-1.26
193708,-1.61,-1.98
193709,-1.27,-1.50
193710,-1.20,-1.44
193711,-1.65,-1.81
193712,-1.63,-1.82
193801,-1.53,-1.64
193802,-1.14,-1.33
193803,-0.91,-1.09
193804,-0.91,-1.19
193805,-1.50,-1.75
193806,0.61,0.23
193807,0.72,0.21
193808,-1.38,-1.75
193809,1.01,0.78
193810,-0.31,-0.55
193811,-0.48,-0.64
193812,-0.46,-0.65
193901,0.66,0.55
193902,0.76,0.57
193903,0.89,0.71
193904,1.15,0.87
193905,-0.35,-0.60
193906,-0.84,-1.22
193907,-0.75,-1.26
193908,-1.33,-1.70
193909,-1.27,-1.50
193910,-1.27,-1.51
193911,-1.14,-1.30
193912,-1.23,-1.42
194001,-1.19,-1.30
194002,0.54,0.35
194003,0.25,0.07
194004,0.16,-0.12
194005,0.66,0.41
194006,0.61,0.23
194007,-0.72,-1.23
194008,-0.78,-1.15
194009,-1.01,-1.24
194010,-1.32,-1.56
194011,0.88,0.72
194012,1.07,0.88
194101,1.55,1.44
194102,1.71,1.52
194103,3.11,2.93
194104,4.32,4.04
194105,7.22,6.97
194106,8.83,8.45
194107,9.80,9.29
194108,9.56,9.19
194109,11.82,11.59
194110,12.51,12.27
194111,11.31,11.15
194112,10.60,10.41
194201,9.61,9.50
194202,9.03,8.84
194203,8.21,8.03
194204,9.36,9.08
194205,8.99,8.74
194206,9.12,8.74
194207,8.03,7.52
194208,8.11,7.74
194209,7.75,7.52
194210,7.37,7.13
194211,-0.74,-0.90
194212,-0.28,-0.47
194301,-0.45,-0.56
194302,-0.98,-1.17
194303,-1.01,-1.19
194304,-1.64,-1.92
194305,-1.78,-2.03
194306,-1.21,-1.59
194307,-1.36,-1.87
194308,-1.83,-2.20
194309,-2.23,-2.46
194310,-2.53,-2.77
194311,-2.39,-2.55
194312,0.71,0.52
194401,0.84,0.73
194402,0.77,0.58
194403,0.60,0.42
194404,0.96,0.68
194405,0.81,0.56
194406,0.55,0.17
194407,0.41,-0.10
194408,0.36,-0.01
194409,0.49,0.26
194410,0.52,0.28
194411,0.81,0.65
194412,0.90,0.71
194501,0.96,0.85
194502,-0.49,-0.68
194503,-0.37,-0.55
194504,-0.18,-0.46
194505,-1.04,-1.29
194506,-1.73,-2.11
194507,-1.93,-2.44
194508,-1.79,-2.16
194509,-2.33,-2.56
194510,-2.16,-2.40
194511,-2.59,-2.75
194512,-2.46,-2.65
194601,-1.96,-2.07
194602,-2.22,-2.41
194603,-2.05,-2.23
194604,-2.46,-2.74
194605,-2.85,-3.10
194606,-3.44,-3.82
194607,-3.52,-4.03
194608,-2.69,-3.06
194609,-2.40,-2.63
194610,-1.87,-2.11
194611,-1.41,-1.57
194612,-1.75,-1.94
194701,-1.60,-1.71
194702,-1.91,-2.10
194703,-1.93,-2.11
194704,-2.04,-2.32
194705,-1.82,-2.07
194706,-2.47,-2.85
194707,-3.38,-3.89
194708,-2.89,-3.26
194709,-3.69,-3.92
194710,-3.83,-4.07
194711,0.23,0.07
194712,0.45,0.26
194801,0.43,0.32
194802,1.53,1.34
194803,1.85,1.67
194804,1.56,1.28
194805,1.83,1.58
194806,2.62,2.24
194807,-0.45,-0.96
194808,-0.98,-1.35
194809,-1.77,-2.00
194810,-1.57,-1.81
194811,-1.65,-1.81
194812,-1.59,-1.78
194901,1.04,0.93
194902,1.14,0.95
194903,0.86,0.68
194904,1.18,0.90
194905,1.36,1.11
194906,2.17,1.79
194907,2.81,2.30
194908,-0.59,-0.96
194909,-0.03,-0.26
194910,-0.27,-0.51
194911,-0.99,-1.15
194912,-0.95,-1.14
195001,-1.35,-1.46
195002,-1.78,-1.97
195003,-2.26,-2.44
195004,-2.93,-3.21
195005,-3.60,-3.85
195006,-3.51,-3.89
195007,-1.48,-1.99
195008,-2.44,-2.81
195009,-1.76,-1.99
195010,-2.39,-2.63
195011,-2.81,-2.97
195012,-3.33,-3.52
195101,-3.07,-3.18
195102,-3.04,-3.23
195103,-2.75,-2.93
195104,-2.43,-2.71
195105,-2.62,-2.87
195106,-3.35,-3.73
195107,-3.95,-4.46
195108,-3.85,-4.22
195109,-4.73,-4.96
195110,-4.51,-4.75
195111,-4.19,-4.35
195112,-3.69,-3.88
195201,-3.49,-3.60
195202,-3.33,-3.52
195203,-2.75,-2.93
195204,-1.76,-2.04
195205,-1.85,-2.10
195206,-1.96,-2.34
195207,-1.96,-2.47
195208,-2.29,-2.66
195209,-2.70,-2.93
195210,-3.40,-3.64
195211,-2.53,-2.69
195212,-2.37,-2.56
195301,-2.88,-2.99
195302,-2.51,-2.70
195303,-2.30,-2.48
195304,-2.07,-2.35
195305,-2.23,-2.48
195306,-2.82,-3.20
195307,-2.60,-3.11
195308,-3.10,-3.47
195309,-4.13,-4.36
195310,-3.93,-4.17
195311,-3.63,-3.79
195312,-3.44,-3.63
195401,-3.52,-3.63
195402,-4.06,-4.25
195403,-3.81,-3.99
195404,-4.54,-4.82
195405,-4.22,-4.47
195406,-4.75,-5.13
195407,-4.94,-5.45
195408,-4.38,-4.75
195409,-4.43,-4.66
195410,-3.62,-3.86
195411,-3.93,-4.09
195412,-4.01,-4.20
195501,-3.62,-3.73
195502,-3.41,-3.60
195503,-3.49,-3.67
195504,-3.52,-3.80
195505,-3.19,-3.44
195506,-3.78,-4.16
195507,-2.69,-3.20
195508,-2.55,-2.92
195509,-2.99,-3.22
195510,-3.06,-3.30
195511,-3.23,-3.39
195512,-3.45,-3.64
195601,-3.55,-3.66
195602,-3.04,-3.23
195603,-3.39,-3.57
195604,-3.84,-4.12
195605,-4.41,-4.66
195606,-4.86,-5.24
195607,-4.95,-5.46
195608,-5.39,-5.76
195609,-6.33,-6.56
195610,-6.29,-6.53
195611,-6.01,-6.17
195612,-5.94,-6.13
195701,-5.34,-5.45
195702,-5.37,-5.56
195703,-4.61,-4.79
195704,-3.86,-4.14
195705,-3.29,-3.54
195706,-3.91,-4.29
195707,0.08,-0.43
195708,0.98,0.61
195709,-1.12,-1.35
195710,1.45,1.21
195711,2.01,1.85
195712,1.33,1.14
195801,1.47,1.36
195802,1.39,1.20
195803,2.88,2.70
195804,3.54,3.26
195805,3.86,3.61
195806,4.00,3.62
195807,3.51,3.00
195808,3.13,2.76
195809,3.97,3.74
195810,3.89,3.65
195811,-0.18,-0.34
195812,-0.74,-0.93
195901,-1.21,-1.32
195902,-1.44,-1.63
195903,-1.83,-2.01
195904,-2.09,-2.37
195905,-1.92,-2.17
195906,-2.01,-2.39
195907,-2.17,-2.68
195908,-1.12,-1.49
195909,-2.24,-2.47
195910,0.49,0.25
195911,0.10,-0.06
195912,0.57,0.38
196001,0.97,0.86
196002,1.04,0.85
196003,-0.23,-0.41
196004,-0.67,-0.95
196005,-1.01,-1.26
196006,0.37,-0.01
196007,1.53,1.02
196008,-0.87,-1.24
196009,-1.51,-1.74
196010,1.45,1.21
196011,0.97,0.81
196012,1.54,1.35
196101,1.46,1.35
196102,1.03,0.84
196103,1.27,1.09
196104,1.32,1.04
196105,-0.58,-0.83
196106,-0.64,-1.02
196107,-0.76,-1.27
196108,0.45,0.08
196109,0.56,0.33
196110,0.32,0.08
196111,0.99,0.83
196112,1.24,1.05
196201,1.41,1.30
196202,-0.34,-0.53
196203,-0.26,-0.44
196204,-0.40,-0.68
196205,-1.05,-1.30
196206,-1.00,-1.38
196207,1.07,0.56
196208,-1.57,-1.94
196209,0.63,0.40
196210,-0.10,-0.34
196211,-0.09,-0.25
196212,-0.10,-0.29
196301,-0.25,-0.36
196302,-0.07,-0.26
196303,-0.38,-0.56
196304,-0.88,-1.16
196305,-1.45,-1.70
196306,-1.74,-2.12
196307,-2.54,-3.05
196308,-1.49,-1.86
196309,-1.63,-1.86
196310,-1.99,-2.23
196311,-2.08,-2.24
196312,-2.35,-2.54
196401,-2.60,-2.71
196402,-2.12,-2.31
196403,-1.87,-2.05
196404,-1.47,-1.75
196405,-2.01,-2.26
196406,-2.76,-3.14
196407,-3.15,-3.66
196408,-3.55,-3.92
196409,-2.82,-3.05
196410,-3.47,-3.71
196411,-3.16,-3.32
196412,-2.92,-3.11
196501,-2.81,-2.92
196502,0.05,-0.14
196503,0.17,-0.01
196504,0.35,0.07
196505,0.29,0.04
196506,0.87,0.49
196507,0.98,0.47
196508,0.71,0.34
196509,0.99,0.76
196510,-0.49,-0.73
196511,-0.89,-1.05
196512,0.84,0.65
196601,0.76,0.65
196602,0.73,0.54
196603,-0.47,-0.65
196604,-0.67,-0.95
196605,-1.26,-1.51
196606,0.79,0.41
196607,0.33,-0.18
196608,1.40,1.03
196609,-0.38,-0.61
196610,-1.05,-1.29
196611,-1.53,-1.69
196612,-1.51,-1.70
196701,-1.91,-2.02
196702,-2.15,-2.34
196703,-2.85,-3.03
196704,-3.61,-3.89
196705,-4.02,-4.27
196706,0.55,0.17
196707,0.67,0.16
196708,1.35,0.98
196709,1.21,0.98
196710,-0.84,-1.08
196711,-1.13,-1.29
196712,0.65,0.46
196801,0.59,0.48
196802,0.64,0.45
196803,1.18,1.00
196804,1.28,1.00
196805,-0.14,-0.39
196806,-0.74,-1.12
196807,1.16,0.65
196808,1.57,1.20
196809,-1.01,-1.24
196810,-1.51,-1.75
196811,-1.03,-1.19
196812,-1.00,-1.19
196901,-1.33,-1.44
196902,-1.25,-1.44
196903,0.38,0.20
196904,0.49,0.21
196905,0.81,0.56
196906,0.77,0.39
196907,0.82,0.31
196908,0.69,0.32
196909,0.95,0.72
196910,2.12,1.88
196911,-0.10,-0.26
196912,0.13,-0.06
197001,-0.48,-0.59
197002,-0.78,-0.97
197003,-0.25,-0.43
197004,-0.01,-0.29
197005,-0.67,-0.92
197006,-0.83,-1.21
197007,-0.66,-1.17
197008,-1.30,-1.67
197009,-1.32,-1.55
197010,-1.07,-1.31
197011,-1.43,-1.59
197012,-1.84,-2.03
197101,-2.15,-2.26
197102,-2.26,-2.45
197103,-2.81,-2.99
197104,-3.04,-3.32
197105,-3.47,-3.72
197106,-4.12,-4.50
197107,0.02,-0.49
197108,0.58,0.21
197109,0.79,0.56
197110,1.27,1.03
197111,1.37,1.21
197112,1.63,1.44
197201,-0.49,-0.60
197202,-1.11,-1.30
197203,-2.10,-2.28
197204,-2.94,-3.22
197205,-3.13,-3.38
197206,0.20,-0.18
197207,0.27,-0.24
197208,1.34,0.97
197209,1.96,1.73
197210,3.58,3.34
197211,3.78,3.62
197212,3.49,3.30
197301,3.52,3.41
197302,3.87,3.68
197303,4.61,4.43
197304,4.64,4.36
197305,5.15,4.90
197306,5.43,5.05
197307,6.07,5.56
197308,-0.67,-1.04
197309,-1.11,-1.34
197310,-1.59,-1.83
197311,-1.98,-2.14
197312,-2.26,-2.45
197401,-1.81,-1.92
197402,-1.96,-2.15
197403,-2.40,-2.58
197404,-2.90,-3.18
197405,-3.81,-4.06
197406,-4.40,-4.78
197407,-4.16,-4.67
197408,0.55,0.18
197409,1.44,1.21
197410,3.13,2.89
197411,2.75,2.59
197412,2.61,2.42
197501,2.58,2.47
197502,2.76,2.57
197503,2.80,2.62
197504,2.89,2.61
197505,2.65,2.40
197506,2.28,1.90
197507,3.04,2.53
197508,2.00,1.63
197509,2.98,2.75
197510,-0.72,-0.96
197511,-0.59,-0.75
197512,-0.82,-1.01
197601,-1.19,-1.30
197602,-1.44,-1.63
197603,-1.70,-1.88
197604,-2.00,-2.28
197605,-1.93,-2.18
197606,-2.39,-2.77
197607,-1.80,-2.31
197608,-2.30,-2.67
197609,-1.76,-1.99
197610,-1.66,-1.90
197611,-1.42,-1.58
197612,-1.79,-1.98
197701,-1.54,-1.65
197702,-1.62,-1.81
197703,-1.39,-1.57
197704,-0.59,-0.87
197705,-0.70,-0.95
197706,-1.25,-1.63
197707,-1.13,-1.64
197708,-0.76,-1.13
197709,-1.25,-1.48
197710,-1.49,-1.73
197711,-1.48,-1.64
197712,-2.00,-2.19
197801,0.30,0.19
197802,0.56,0.37
197803,0.58,0.40
197804,0.07,-0.21
197805,0.44,0.19
197806,0.77,0.39
197807,-1.16,-1.67
197808,-1.53,-1.90
197809,0.11,-0.12
197810,0.21,-0.03
197811,1.77,1.61
197812,2.25,2.06
197901,2.99,2.88
197902,2.89,2.70
197903,2.56,2.38
197904,2.54,2.26
197905,3.71,3.46
197906,4.85,4.47
197907,4.70,4.19
197908,4.74,4.37
197909,3.76,3.53
197910,2.75,2.51
197911,2.62,2.46
197912,2.32,2.13
198001,2.44,2.33
198002,2.53,2.34
198003,2.34,2.16
198004,2.59,2.31
198005,2.80,2.55
198006,-0.63,-1.01
198007,-2.07,-2.58
198008,-2.16,-2.53
198009,-1.07,-1.30
198010,-1.46,-1.70
198011,-1.43,-1.59
198012,-2.02,-2.21
198101,-2.27,-2.38
198102,-2.62,-2.81
198103,-2.11,-2.29
198104,-2.26,-2.54
198105,-2.24,-2.49
198106,-2.36,-2.74
198107,0.36,-0.15
198108,1.14,0.77
198109,1.03,0.80
198110,1.05,0.81
198111,-0.32,-0.48
198112,-1.05,-1.24
198201,-0.93,-1.04
198202,-0.64,-0.83
198203,-0.62,-0.80
198204,-0.93,-1.21
198205,-0.96,-1.21
198206,-1.43,-1.81
198207,0.03,-0.48
198208,0.03,-0.34
198209,0.34,0.11
198210,-0.40,-0.64
198211,0.44,0.28
198212,1.28,1.09
198301,1.68,1.57
198302,1.82,1.63
198303,2.17,1.99
198304,2.51,2.23
198305,2.65,2.40
198306,2.75,2.37
198307,2.23,1.72
198308,1.26,0.89
198309,0.96,0.73
198310,1.48,1.24
198311,1.75,1.59
198312,1.79,1.60
198401,1.51,1.40
198402,0.89,0.70
198403,0.91,0.73
198404,0.94,0.66
198405,0.56,0.31
198406,1.17,0.79
198407,0.61,0.10
198408,1.83,1.46
198409,1.27,1.04
198410,2.72,2.48
198411,2.88,2.72
198412,3.68,3.49
198501,3.98,3.87
198502,3.76,3.57
198503,4.18,4.00
198504,4.95,4.67
198505,5.36,5.11
198506,5.89,5.51
198507,5.75,5.24
198508,4.86,4.49
198509,5.16,4.93
198510,6.15,5.91
198511,5.67,5.51
198512,4.74,4.55
198601,3.54,3.43
198602,3.38,3.19
198603,2.71,2.53
198604,2.04,1.76
198605,2.11,1.86
198606,3.50,3.12
198607,3.52,3.01
198608,3.36,2.99
198609,3.32,3.09
198610,3.96,3.72
198611,5.43,5.27
198612,5.82,5.63
198701,5.83,5.72
198702,6.18,5.99
198703,5.70,5.52
198704,5.43,5.15
198705,6.41,6.16
198706,7.39,7.01
198707,6.43,5.92
198708,6.90,6.53
198709,5.78,5.55
198710,4.62,4.38
198711,4.34,4.18
198712,4.56,4.37
198801,4.17,4.06
198802,3.79,3.60
198803,3.08,2.90
198804,3.30,3.02
198805,3.19,2.94
198806,3.62,3.24
198807,4.10,3.59
198808,4.68,4.31
198809,4.74,4.51
198810,-0.63,-0.87
198811,-0.86,-1.02
198812,-0.93,-1.12
198901,-0.86,-0.97
198902,-0.74,-0.93
198903,-1.28,-1.46
198904,-2.25,-2.53
198905,-2.83,-3.08
198906,-2.97,-3.35
198907,-2.65,-3.16
198908,-2.17,-2.54
198909,-2.37,-2.60
198910,-2.38,-2.62
198911,-2.79,-2.95
198912,-2.79,-2.98
199001,-2.52,-2.63
199002,-2.13,-2.32
199003,-1.88,-2.06
199004,-1.41,-1.69
199005,-1.75,-2.00
199006,-2.75,-3.13
199007,0.78,0.27
199008,1.09,0.72
199009,1.62,1.39
199010,1.04,0.80
199011,1.38,1.22
199012,1.65,1.46
199101,1.60,1.49
199102,1.13,0.94
199103,1.26,1.08
199104,0.85,0.57
199105,0.59,0.34
199106,0.56,0.18
199107,2.16,1.65
